Season,TeamID,total_games,num_wins,num_losses,win_pct,avg_points_for,avg_points_against,avg_game_margin,std_game_margin,non_home_wins,home_losses,close_wins,close_losses,3FGA_pg,3FGM_pg,3_pct,FTM_pg,FTA_pg,FT_pct,TOV_pg,avg_pace,off_eff,def_eff,pythag_win_pct,luck,Seed,wins_vs_tourney_teams,away_wins_vs_tourney_teams,losses_vs_tourney_teams,losses_vs_non_tourney_teams,games_vs_tourney_teams,final_net,prev_net,net_improvement,final_pom,prev_pom,pom_improvement
2005,1110,28,16,12,0.5714285714285714,67.17857142857143,66.07142857142857,1.1071428571428572,13.893316187788917,7.0,3.0,3.0,4.0,17.357142857142858,6.357142857142857,0.36625514403292175,12.25,17.178571428571427,0.7130977130977132,15.0,62.50849523809524,105.47965047521481,103.58022790441224,0.5575328362420091,0.013895735186562286,None,3.0,0.0,3.0,9.0,6.0,143.0,145.0,2.0,202.0,194.0,-8.0
2005,1111,27,15,12,0.5555555555555556,71.51851851851852,69.62962962962963,1.8888888888888888,14.78070146516968,5.0,1.0,3.0,2.0,23.814814814814813,8.333333333333334,0.34992223950233287,11.481481481481481,17.48148148148148,0.6567796610169492,15.0,67.2327111111111,106.17334325453629,103.57898231112041,0.592019021205985,-0.03646346565042946,None,1.0,0.0,2.0,10.0,3.0,180.0,187.0,7.0,180.0,154.0,-26.0
2005,1112,33,27,6,0.8181818181818182,79.66666666666667,69.54545454545455,10.121212121212121,12.862342441259162,12.0,1.0,4.0,1.0,17.03030303030303,6.848484848484849,0.40213523131672596,14.575757575757576,18.727272727272727,0.7783171521035599,14.848484848484848,67.80909898989898,116.34343205611147,102.10172424595707,0.868751137115627,-0.05056931893380878,X03,6.0,2.0,4.0,2.0,10.0,8.0,9.0,1.0,15.0,13.0,-2.0
2005,1113,31,18,13,0.5806451612903226,75.96774193548387,71.64516129032258,4.32258064516129,13.852651072172698,5.0,5.0,3.0,5.0,19.451612903225808,6.903225806451613,0.3548922056384743,17.322580645161292,24.225806451612904,0.715046604527297,14.67741935483871,66.86066236559141,113.49725192505086,106.15361613407678,0.6931509937449638,-0.11250583245464119,None,4.0,1.0,8.0,5.0,12.0,68.0,68.0,0.0,71.0,72.0,1.0
2005,1114,25,15,10,0.6,66.52,67.88,-1.36,14.968981261261568,5.0,1.0,3.0,1.0,13.4,4.84,0.3611940298507462,15.36,21.04,0.7300380228136882,14.96,62.140238769230784,105.82299689959477,105.18456407964796,0.43008079621254425,0.16991920378745573,None,3.0,1.0,3.0,7.0,6.0,79.0,74.0,-5.0,133.0,138.0,5.0
2005,1115,26,5,21,0.19230769230769232,58.19230769230769,68.61538461538461,-10.423076923076923,14.946502232766129,3.0,7.0,2.0,4.0,15.807692307692308,4.346153846153846,0.27493917274939167,10.461538461538462,16.0,0.6538461538461539,16.807692307692307,66.02281025641024,86.88476914031087,103.80725896965662,0.09179922080588218,0.10050847150181014,None,2.0,1.0,3.0,18.0,5.0,311.0,315.0,4.0,321.0,320.0,-1.0
2005,1116,30,18,12,0.6,71.56666666666666,62.833333333333336,8.733333333333333,19.41980661306618,5.0,3.0,3.0,4.0,16.3,6.066666666666666,0.37218813905930465,13.966666666666667,21.066666666666666,0.6629746835443038,14.233333333333333,64.39352888888888,109.72190899858197,98.52406228389704,0.8593979877991187,-0.2593979877991187,None,2.0,1.0,8.0,4.0,10.0,100.0,61.0,-39.0,82.0,41.0,-41.0
2005,1117,26,13,13,0.5,74.11538461538461,73.42307692307692,0.6923076923076923,13.361164247892907,4.0,2.0,2.0,2.0,16.23076923076923,5.884615384615385,0.36255924170616116,14.76923076923077,22.26923076923077,0.6632124352331606,14.807692307692308,67.61723076923077,109.15873315804765,109.07545319619632,0.5325895292729932,-0.03258952927299319,None,1.0,0.0,0.0,13.0,1.0,163.0,154.0,-9.0,167.0,180.0,13.0
2005,1119,25,1,24,0.04,54.32,69.2,-14.88,11.768840214736539,0.0,11.0,0.0,1.0,17.76,6.08,0.34234234234234234,10.88,14.24,0.7640449438202248,15.4,60.40550400000002,89.41027948350346,114.7539425765417,0.03331942492933382,0.006680575070666182,None,0.0,0.0,3.0,21.0,3.0,327.0,329.0,2.0,323.0,324.0,1.0
2005,1120,31,14,17,0.45161290322580644,70.6774193548387,75.2258064516129,-4.548387096774194,16.456861907731863,6.0,7.0,4.0,4.0,24.35483870967742,8.35483870967742,0.3430463576158941,13.483870967741936,18.580645161290324,0.7256944444444444,14.483870967741936,65.62924731182795,106.20017057298925,113.49631620744688,0.2957660655300398,0.15584683769576663,None,1.0,0.0,8.0,9.0,9.0,137.0,130.0,-7.0,136.0,128.0,-8.0
2005,1122,32,13,19,0.40625,65.3125,67.09375,-1.78125,11.263143363977038,6.0,5.0,3.0,2.0,17.1875,6.0,0.3490909090909091,13.0,19.125,0.6797385620915033,14.28125,61.572199999999995,103.85534273324396,107.67134440660422,0.40750658423891023,-0.00125658423891023,None,0.0,0.0,6.0,13.0,6.0,215.0,215.0,0.0,184.0,202.0,18.0
2005,1123,27,14,13,0.5185185185185185,69.77777777777777,68.81481481481481,0.9629629629629629,10.148823983983933,4.0,3.0,2.0,5.0,19.074074074074073,7.296296296296297,0.38252427184466026,14.481481481481481,21.185185185185187,0.6835664335664335,12.25925925925926,62.288197530864196,111.72038182652088,109.83586949374796,0.5481752898202413,-0.02965677130172284,None,1.0,0.0,1.0,12.0,2.0,117.0,105.0,-12.0,104.0,119.0,15.0
2005,1124,27,8,19,0.2962962962962963,65.5925925925926,72.48148148148148,-6.888888888888889,18.986024749864548,1.0,9.0,1.0,0.0,21.14814814814815,7.703703703703703,0.3642732049036777,13.148148148148149,18.77777777777778,0.7001972386587771,16.0,62.13688888888888,104.89317014490592,117.69396216020724,0.1995405398690619,0.09675575642723439,None,0.0,0.0,11.0,8.0,11.0,258.0,240.0,-18.0,232.0,225.0,-7.0
2005,1125,30,14,16,0.4666666666666667,70.26666666666667,70.03333333333333,0.23333333333333334,11.256652354151399,5.0,5.0,6.0,5.0,27.066666666666666,9.733333333333333,0.3596059113300492,12.733333333333333,18.833333333333332,0.6761061946902654,14.466666666666667,65.26378666666666,105.66573224604284,105.49757600048186,0.5115648281751585,-0.044898161508491796,None,1.0,0.0,5.0,11.0,6.0,204.0,186.0,-18.0,223.0,216.0,-7.0
2005,1126,30,13,17,0.43333333333333335,64.36666666666666,68.56666666666666,-4.2,12.45097051103514,7.0,5.0,7.0,3.0,18.733333333333334,6.433333333333334,0.34341637010676157,10.533333333333333,17.533333333333335,0.6007604562737642,16.333333333333332,66.23052799999999,96.56821380219996,102.73849462974945,0.29333124256014625,0.1400020907731871,None,0.0,0.0,2.0,15.0,2.0,284.0,256.0,-28.0,313.0,306.0,-7.0
2005,1127,29,12,17,0.41379310344827586,61.51724137931034,63.41379310344828,-1.896551724137931,15.209672121397887,4.0,5.0,0.0,3.0,20.551724137931036,6.689655172413793,0.32550335570469796,11.793103448275861,17.96551724137931,0.6564299424184261,13.586206896551724,61.45986206896552,100.84734418660281,102.7874092703807,0.39595168063578634,0.017841422812489516,None,0.0,0.0,5.0,12.0,5.0,188.0,171.0,-17.0,181.0,190.0,9.0
2005,1128,29,15,14,0.5172413793103449,64.17241379310344,63.172413793103445,1.0,11.395703969721101,9.0,4.0,4.0,3.0,19.06896551724138,6.689655172413793,0.3508137432188065,15.96551724137931,22.103448275862068,0.7223088923556943,13.379310344827585,58.58251034482759,109.75804189353349,107.49373325903127,0.5544004166154972,-0.037159037305152354,None,2.0,2.0,4.0,10.0,6.0,202.0,198.0,-4.0,218.0,234.0,16.0
2005,1129,33,15,18,0.45454545454545453,70.87878787878788,74.9090909090909,-4.03030303030303,12.013842643371344,5.0,7.0,5.0,0.0,21.666666666666668,7.848484848484849,0.3622377622377622,12.303030303030303,18.0,0.6835016835016835,15.121212121212121,66.51461818181818,107.2150884831907,112.20499673285966,0.316635015081422,0.13791043946403253,None,1.0,1.0,6.0,12.0,7.0,200.0,260.0,60.0,212.0,233.0,21.0
2005,1130,28,24,4,0.8571428571428571,71.92857142857143,63.82142857142857,8.107142857142858,11.023803095750466,8.0,1.0,5.0,1.0,12.142857142857142,4.0,0.32941176470588235,16.857142857142858,23.642857142857142,0.7129909365558913,12.928571428571429,62.04725333333332,114.48157683908487,101.99461188301098,0.8406967244997763,0.016446132643080813,X04,6.0,3.0,3.0,1.0,9.0,9.0,5.0,-4.0,21.0,11.0,-10.0
2005,1131,28,20,8,0.7142857142857143,63.857142857142854,55.42857142857143,8.428571428571429,14.396002846595428,10.0,2.0,2.0,3.0,14.321428571428571,4.607142857142857,0.32169576059850374,13.107142857142858,19.535714285714285,0.6709323583180988,12.0,59.8247619047619,106.62208139311227,92.05080133278565,0.8775042837291582,-0.16321856944344393,None,1.0,0.0,2.0,6.0,3.0,84.0,41.0,-43.0,111.0,56.0,-55.0
2005,1132,28,17,11,0.6071428571428571,69.14285714285714,68.92857142857143,0.21428571428571427,12.72611808968678,6.0,3.0,4.0,2.0,17.214285714285715,6.464285714285714,0.3755186721991701,14.035714285714286,18.607142857142858,0.7543186180422266,14.857142857142858,62.29097142857142,111.01582812185737,110.87641895252088,0.5107924345405453,0.09635042260231175,None,1.0,0.0,2.0,9.0,3.0,107.0,81.0,-26.0,134.0,99.0,-35.0
2005,1133,28,13,15,0.4642857142857143,69.96428571428571,71.28571428571429,-1.3214285714285714,10.869530057618379,1.0,3.0,2.0,1.0,16.785714285714285,5.392857142857143,0.32127659574468087,14.642857142857142,20.607142857142858,0.7105719237435009,15.928571428571429,66.57508571428572,104.24722796557879,107.51270730166068,0.43529720181574716,0.028988512469967143,None,1.0,0.0,5.0,10.0,6.0,142.0,93.0,-49.0,137.0,115.0,-22.0
2005,1135,28,12,16,0.42857142857142855,66.03571428571429,67.78571428571429,-1.75,15.674421839417235,7.0,6.0,3.0,2.0,20.142857142857142,7.178571428571429,0.3563829787234043,14.571428571428571,20.928571428571427,0.6962457337883959,14.321428571428571,63.97478095238096,103.57912766843012,105.26300182952193,0.4100336065090824,0.018537822062346165,None,1.0,1.0,2.0,14.0,3.0,229.0,227.0,-2.0,243.0,253.0,10.0
2005,1137,31,22,9,0.7096774193548387,63.58064516129032,58.45161290322581,5.129032258064516,13.925474302419524,10.0,1.0,6.0,1.0,17.580645161290324,6.612903225806452,0.37614678899082565,14.451612903225806,20.70967741935484,0.6978193146417445,15.774193548387096,60.64412903225807,105.01345868942656,95.79559347899064,0.7631391599201153,-0.05346174056527653,Z14,2.0,1.0,3.0,6.0,5.0,64.0,70.0,6.0,110.0,118.0,8.0
2005,1138,31,22,9,0.7096774193548387,75.19354838709677,71.38709677419355,3.806451612903226,10.657177968283099,10.0,2.0,6.0,4.0,19.032258064516128,6.935483870967742,0.364406779661017,14.709677419354838,21.387096774193548,0.6877828054298643,15.838709677419354,66.595248172043,109.95777711184422,104.10503505097633,0.6731794822046836,0.036497937150155146,None,2.0,0.0,4.0,5.0,6.0,46.0,53.0,7.0,56.0,73.0,17.0
2005,1139,26,11,15,0.4230769230769231,63.53846153846154,62.07692307692308,1.4615384615384615,14.000633967049133,3.0,4.0,2.0,3.0,22.384615384615383,8.192307692307692,0.36597938144329895,11.73076923076923,15.76923076923077,0.7439024390243901,10.038461538461538,55.94609230769231,111.6021788168278,110.50706770889919,0.5802259664951019,-0.15714904341817887,None,0.0,0.0,3.0,12.0,3.0,241.0,273.0,32.0,171.0,175.0,4.0
2005,1140,28,7,21,0.25,63.75,69.42857142857143,-5.678571428571429,14.06376694973031,2.0,8.0,2.0,5.0,19.714285714285715,7.0,0.3550724637681159,12.535714285714286,17.5,0.7163265306122449,14.678571428571429,62.433142857142855,102.1450410398938,110.00100107780172,0.2338083744462415,0.0161916255537585,None,1.0,0.0,10.0,11.0,11.0,216.0,222.0,6.0,151.0,137.0,-14.0
2005,1141,26,8,18,0.3076923076923077,66.11538461538461,76.38461538461539,-10.26923076923077,15.744492791272695,2.0,7.0,0.0,0.0,18.846153846153847,6.8076923076923075,0.36122448979591837,13.23076923076923,19.153846153846153,0.6907630522088353,17.653846153846153,66.54498461538462,98.89090972763202,114.94490650051999,0.1183317674695362,0.1893605402227715,None,0.0,0.0,2.0,16.0,2.0,245.0,276.0,31.0,219.0,220.0,1.0
2005,1142,26,4,22,0.15384615384615385,67.23076923076923,80.15384615384616,-12.923076923076923,12.294223399388951,1.0,10.0,0.0,1.0,20.076923076923077,7.0,0.3486590038314176,14.0,18.76923076923077,0.7459016393442622,16.76923076923077,67.3764923076923,99.69948470687422,118.93912183720052,0.07976000315058698,0.07408615069556687,None,0.0,0.0,5.0,17.0,5.0,308.0,304.0,-4.0,315.0,313.0,-2.0
2005,1143,29,13,16,0.4482758620689655,67.44827586206897,70.82758620689656,-3.3793103448275863,15.225690161818154,5.0,9.0,6.0,2.0,11.862068965517242,3.793103448275862,0.31976744186046513,12.758620689655173,20.344827586206897,0.6271186440677966,14.89655172413793,65.60051494252875,102.47905732363118,107.27385184994665,0.3362555711272416,0.11202029094172394,None,2.0,1.0,9.0,7.0,11.0,128.0,95.0,-33.0,118.0,94.0,-24.0
2005,1144,27,2,25,0.07407407407407407,62.25925925925926,76.48148148148148,-14.222222222222221,13.723009424113975,1.0,10.0,1.0,4.0,15.148148148148149,4.814814814814815,0.3178484107579462,11.592592592592593,18.62962962962963,0.6222664015904573,18.77777777777778,66.12630123456789,93.43030650848124,115.20692087445202,0.05407135963239112,0.020002714441682952,None,0.0,0.0,4.0,21.0,4.0,320.0,318.0,-2.0,324.0,326.0,2.0
2005,1145,29,11,18,0.3793103448275862,72.03448275862068,76.3103448275862,-4.275862068965517,10.398595898996662,5.0,6.0,4.0,5.0,18.724137931034484,6.724137931034483,0.3591160220994475,12.827586206896552,18.620689655172413,0.6888888888888889,13.517241379310345,65.7467987460815,105.71940433820338,112.33960679278661,0.3095764072647816,0.0697339375628046,None,0.0,0.0,2.0,16.0,2.0,283.0,282.0,-1.0,269.0,267.0,-2.0
2005,1147,26,2,24,0.07692307692307693,63.23076923076923,78.15384615384616,-14.923076923076923,12.913687064872969,1.0,9.0,2.0,2.0,18.307692307692307,6.615384615384615,0.36134453781512604,12.923076923076923,18.26923076923077,0.7073684210526315,16.576923076923077,64.08221538461538,97.9546874858832,120.68833953438198,0.04986118160980362,0.027061895313273306,None,0.0,0.0,5.0,19.0,5.0,324.0,320.0,-4.0,317.0,312.0,-5.0
2005,1148,28,12,16,0.42857142857142855,68.53571428571429,69.57142857142857,-1.0357142857142858,12.21381578043354,5.0,6.0,1.0,5.0,17.964285714285715,6.642857142857143,0.3697813121272366,13.678571428571429,18.678571428571427,0.7323135755258127,14.5,62.00731428571429,110.84047084433996,111.1760464267101,0.44802940072655567,-0.019457972155127123,None,0.0,0.0,5.0,11.0,5.0,253.0,250.0,-3.0,241.0,232.0,-9.0
2005,1149,28,12,16,0.42857142857142855,57.892857142857146,63.857142857142854,-5.964285714285714,13.031506170095017,6.0,5.0,6.0,3.0,14.821428571428571,5.214285714285714,0.3518072289156627,9.678571428571429,15.178571428571429,0.6376470588235295,15.571428571428571,61.08274285714286,94.69989395463374,103.72819416554044,0.20360115296590342,0.22497027560552513,None,0.0,0.0,4.0,12.0,4.0,233.0,259.0,26.0,274.0,303.0,29.0
2005,1150,28,21,7,0.75,78.35714285714286,72.07142857142857,6.285714285714286,11.707314999170217,9.0,2.0,4.0,3.0,21.75,8.0,0.367816091954023,17.5,25.571428571428573,0.6843575418994413,13.178571428571429,67.32362251082252,115.08033824107227,104.38716244329319,0.7619039636279364,-0.011903963627936442,Z07,3.0,1.0,3.0,4.0,6.0,31.0,32.0,1.0,49.0,33.0,-16.0
2005,1151,27,17,10,0.6296296296296297,70.44444444444444,67.55555555555556,2.888888888888889,15.198278005122411,7.0,3.0,1.0,1.0,17.40740740740741,5.2592592592592595,0.3021276595744681,16.22222222222222,24.11111111111111,0.6728110599078341,17.40740740740741,66.7271111111111,105.16244971202289,101.90853398312622,0.6416351752065153,-0.012005545576885601,W15,0.0,0.0,1.0,9.0,1.0,135.0,160.0,25.0,165.0,164.0,-1.0
2005,1152,28,9,19,0.32142857142857145,64.57142857142857,70.71428571428571,-6.142857142857143,11.960393823288733,3.0,4.0,3.0,3.0,16.571428571428573,5.392857142857143,0.3254310344827586,12.607142857142858,20.25,0.6225749559082893,13.678571428571429,62.52350476190475,102.56051572304645,113.16702269211714,0.2202724532088159,0.10115611821975556,None,1.0,0.0,5.0,14.0,6.0,255.0,278.0,23.0,236.0,248.0,12.0
2005,1153,31,24,7,0.7741935483870968,76.41935483870968,64.41935483870968,12.0,15.324448103518096,9.0,2.0,3.0,2.0,19.032258064516128,6.612903225806452,0.3474576271186441,18.70967741935484,27.0,0.6929510155316607,13.451612903225806,65.76904258064515,115.17957623229157,97.70357567341955,0.9149890652275259,-0.14079551684042912,Y07,3.0,0.0,5.0,2.0,8.0,24.0,23.0,-1.0,25.0,10.0,-15.0
2005,1154,24,8,16,0.3333333333333333,64.375,71.70833333333333,-7.333333333333333,16.344384016808,4.0,6.0,1.0,2.0,20.583333333333332,6.666666666666667,0.3238866396761134,13.541666666666666,21.416666666666668,0.632295719844358,17.583333333333332,67.84159999999999,94.48632262416528,106.08321009539982,0.18233111046430625,0.15100222286902706,None,0.0,0.0,1.0,15.0,1.0,296.0,280.0,-16.0,307.0,281.0,-26.0
2005,1155,31,16,15,0.5161290322580645,71.61290322580645,68.90322580645162,2.7096774193548385,17.783997062214247,6.0,5.0,3.0,2.0,18.483870967741936,6.096774193548387,0.3298429319371728,13.451612903225806,22.387096774193548,0.600864553314121,17.483870967741936,68.72891182795698,103.52711031319558,100.44485121482693,0.6310072467993113,-0.1148782145412468,None,0.0,0.0,10.0,5.0,10.0,87.0,103.0,16.0,48.0,68.0,20.0
2005,1156,24,7,17,0.2916666666666667,67.0,72.29166666666667,-5.291666666666667,15.661734596000391,2.0,5.0,1.0,1.0,21.5,6.833333333333333,0.3178294573643411,14.25,20.291666666666668,0.702258726899384,16.666666666666668,65.53999999999999,102.62931637228762,110.44270531623535,0.25780932272226564,0.03385734394440104,None,0.0,0.0,3.0,14.0,3.0,274.0,232.0,-42.0,216.0,188.0,-28.0
2005,1157,26,8,18,0.3076923076923077,67.92307692307692,73.1923076923077,-5.269230769230769,11.745891891693919,2.0,5.0,2.0,2.0,19.692307692307693,7.115384615384615,0.36132812499999994,11.346153846153847,17.653846153846153,0.6427015250544663,14.115384615384615,65.3220923076923,104.08046309337578,112.81514616573034,0.2612892314110937,0.046403076281213984,None,1.0,0.0,3.0,15.0,4.0,286.0,285.0,-1.0,271.0,264.0,-7.0
2005,1158,28,18,10,0.6428571428571429,72.07142857142857,67.75,4.321428571428571,13.46968440458735,5.0,3.0,3.0,3.0,19.678571428571427,6.321428571428571,0.32123411978221417,14.25,19.928571428571427,0.7150537634408602,13.535714285714286,67.28022857142857,106.5422562154454,99.53176845820417,0.7026815975363373,-0.059824454679194394,None,0.0,0.0,1.0,9.0,1.0,145.0,128.0,-17.0,159.0,172.0,13.0
2005,1159,26,10,16,0.38461538461538464,64.5,68.15384615384616,-3.6538461538461537,9.667321272809545,4.0,4.0,1.0,3.0,18.346153846153847,6.6923076923076925,0.36477987421383645,10.73076923076923,15.115384615384615,0.7099236641221374,14.653846153846153,62.81723076923077,101.72884744442409,108.93917009501992,0.31724235316337385,0.06737303145201079,None,0.0,0.0,3.0,13.0,3.0,238.0,235.0,-3.0,258.0,257.0,-1.0
2005,1160,29,13,16,0.4482758620689655,71.20689655172414,74.79310344827586,-3.586206896551724,13.192258025799177,5.0,6.0,3.0,2.0,21.03448275862069,7.344827586206897,0.34918032786885245,12.758620689655173,20.379310344827587,0.626057529610829,13.89655172413793,66.69874022988505,106.0000196972925,111.54933524591402,0.33548463654571603,0.1127912255232495,None,3.0,2.0,8.0,8.0,11.0,99.0,47.0,-52.0,98.0,97.0,-1.0
2005,1161,26,9,17,0.34615384615384615,69.23076923076923,70.38461538461539,-1.1538461538461537,13.1841755603868,0.0,4.0,2.0,4.0,14.76923076923077,4.846153846153846,0.32812499999999994,16.846153846153847,22.96153846153846,0.7336683417085428,16.03846153846154,63.097435897435886,107.05057802886368,110.09162176995093,0.4427712442541031,-0.09661739810025693,None,0.0,0.0,5.0,12.0,5.0,242.0,236.0,-6.0,149.0,142.0,-7.0
2005,1162,27,12,15,0.4444444444444444,64.22222222222223,65.66666666666667,-1.4444444444444444,12.71433525543724,5.0,5.0,1.0,3.0,20.37037037037037,7.296296296296297,0.3581818181818182,13.148148148148149,18.814814814814813,0.6988188976377954,17.555555555555557,63.796622222222226,100.24391046792991,103.3009080664361,0.42326405763003583,0.02118038681440859,None,0.0,0.0,3.0,12.0,3.0,282.0,246.0,-36.0,259.0,241.0,-18.0
2005,1163,29,22,7,0.7586206896551724,78.62068965517241,66.75862068965517,11.862068965517242,15.681581856193116,8.0,3.0,1.0,1.0,14.620689655172415,5.137931034482759,0.35141509433962265,17.551724137931036,25.17241379310345,0.6972602739726028,15.206896551724139,68.08386206896553,114.4912923408712,97.8635484196992,0.9067853383427944,-0.14816464868762202,Z02,5.0,3.0,5.0,2.0,10.0,13.0,26.0,13.0,6.0,14.0,8.0
2005,1164,29,14,15,0.4827586206896552,60.86206896551724,63.206896551724135,-2.3448275862068964,18.6127058235422,8.0,3.0,1.0,3.0,12.413793103448276,3.5517241379310347,0.28611111111111115,15.793103448275861,22.862068965517242,0.6907993966817496,14.793103448275861,62.24934252873563,95.99232035609873,101.6829114512352,0.3714868221223092,0.11127179856734598,None,2.0,1.0,7.0,8.0,9.0,151.0,117.0,-34.0,235.0,227.0,-8.0
